place_id,place_name,place_type,popularity,rating_count,average_rating,budget,keywords
568,El Gouna,['outdoor'],4389,5000,2.91,1000,"['Reading', 'Sports', 'Outdoor activities', 'History and politics', 'Pet lovers', 'DIY and crafts', 'Parenting', 'Health and fitness', 'Art and culture', 'Travel', 'Technology']"
233,"Cafe Supremo - New Cairo, Cairo",['indoor'],2415,100,2.23,500,"['Sports', 'History and politics', 'Cars', 'Pet lovers', 'Dancing', 'Gardening', 'Movies and TV', 'Outdoor activities', 'Travel', 'DIY and crafts', 'Health and fitness', 'Fashion', 'Photography', 'Science and nature', 'Reading', 'Technology', 'Art and culture', 'Parenting', 'Food and drink', 'Volunteering', 'Music']"
965,The British Council - Cairo,"['outdoor', 'indoor']",2928,10000,3.18,250,"['Health and fitness', 'Pet lovers', 'Photography', 'Movies and TV', 'Art and culture', 'Fashion', 'Gardening', 'Outdoor activities', 'History and politics', 'Reading']"
187,The Escape Room Egypt - Cairo,"['outdoor', 'indoor']",8293,10000,4.96,250,"['Photography', 'DIY and crafts', 'Outdoor activities', 'Pet lovers', 'Travel', 'Dancing', 'History and politics', 'Gardening', 'Parenting', 'Technology', 'Music', 'Health and fitness', 'Science and nature', 'Movies and TV', 'Cars', 'Reading', 'Art and culture', 'Volunteering', 'Fashion']"
654,Jolly Ville,"['outdoor', 'indoor']",1255,500,2.88,100,"['Dancing', 'Parenting', 'History and politics', 'Science and nature', 'Gardening', 'Travel', 'Music', 'Movies and TV', 'Health and fitness', 'Volunteering', 'Photography', 'Art and culture', 'Cars', 'Sports', 'DIY and crafts', 'Fashion', 'Pet lovers', 'Reading']"
977,Code to Escape Egypt - Cairo,"['outdoor', 'indoor']",1342,2000,3.39,250,"['Music', 'Sports', 'Movies and TV', 'Pet lovers', 'Fashion', 'Travel', 'Science and nature', 'Photography', 'Volunteering']"
254,"Cafe Tabasco - Maadi, Cairo","['outdoor', 'indoor']",9147,5000,1.53,500,"['Travel', 'DIY and crafts', 'Health and fitness', 'Photography', 'Cars', 'Volunteering', 'Sports', 'Music', 'Technology', 'History and politics', 'Science and nature', 'Dancing', 'Outdoor activities', 'Fashion', 'Reading', 'Gardening']"
270,"Pegasus Lounge Bar, Alexandria","['indoor', 'outdoor']",7850,10000,2.19,500,"['Food and drink', 'Dancing', 'Gardening', 'Science and nature', 'Travel', 'Outdoor activities', 'Sports', 'Music', 'Health and fitness', 'Cars', 'Movies and TV', 'Technology', 'Reading']"
599,Point 90 Mall - New Cairo,"['outdoor', 'indoor']",7235,10000,4.64,500,"['History and politics', 'Sports', 'Food and drink', 'Science and nature', 'Reading', 'Technology', 'Cars', 'Parenting', 'Art and culture', 'Dancing', 'Outdoor activities', 'Movies and TV']"
243,Wadi Adventure,"['indoor', 'outdoor']",6870,500,2.35,500,"['Fashion', 'Sports', 'Gardening', 'Technology', 'Pet lovers', 'Dancing', 'Travel', 'Reading', 'Parenting', 'Science and nature', 'DIY and crafts', 'Movies and TV', 'Cars', 'Art and culture']"
75,"Amici Bar & Grill, Cairo","['indoor', 'outdoor']",210,100,1.4,250,"['Science and nature', 'Volunteering', 'Pet lovers', 'Reading', 'Sports', 'Outdoor activities', 'DIY and crafts', 'Photography']"
564,Sofitel Cairo Nile El Gezirah - Cairo,['outdoor'],2035,4000,4.83,1000,"['Outdoor activities', 'Food and drink', 'Science and nature', 'Reading', 'Volunteering', 'Sports', 'Gardening', 'Cars', 'Travel', 'Art and culture', 'Pet lovers', 'Fashion', 'Movies and TV', 'Health and fitness', 'Technology']"
260,"El Beit - Zamalek, Cairo",['outdoor'],7520,4000,2.1,1000,"['Art and culture', 'Science and nature', 'DIY and crafts', 'Health and fitness', 'Outdoor activities', 'Fashion', 'Music', 'Reading']"
830,Crazy Water Park,"['outdoor', 'indoor']",982,100,3.84,1000,"['Health and fitness', 'Cars', 'Volunteering', 'Science and nature', 'Parenting', 'Outdoor activities', 'Music', 'Dancing']"
188,"Le Deck, Alexandria","['indoor', 'outdoor']",1920,100,2.15,100,"['Fashion', 'Art and culture', 'Photography', 'Volunteering', 'Pet lovers', 'Dancing', 'Cars', 'Music', 'Health and fitness', 'Travel', 'Science and nature', 'Reading', 'Technology', 'DIY and crafts', 'Gardening']"
281,Alexandria City Center,"['indoor', 'outdoor']",9207,3000,3.13,500,"['Fashion', 'Photography', 'Health and fitness', 'Sports', 'Pet lovers', 'DIY and crafts', 'Art and culture', 'History and politics', 'Volunteering', 'Food and drink', 'Cars', 'Dancing', 'Science and nature', 'Movies and TV', 'Gardening', 'Outdoor activities', 'Parenting', 'Technology', 'Music']"
785,Soho Square Sharm El Sheikh,['indoor'],1176,100,2.61,500,"['History and politics', 'Sports', 'Outdoor activities', 'Cars', 'Health and fitness', 'Fashion', 'Art and culture', 'DIY and crafts', 'Movies and TV', 'Photography', 'Dancing', 'Gardening', 'Parenting', 'Volunteering', 'Travel', 'Science and nature', 'Technology', 'Food and drink', 'Music']"
440,The Room Egypt - Giza,['outdoor'],7188,100,2.45,1000,"['Health and fitness', 'Gardening', 'Pet lovers', 'Reading', 'DIY and crafts', 'Cars', 'Sports', 'Music', 'Dancing']"
671,"La Maison Blanche - Heliopolis, Cairo","['outdoor', 'indoor']",2588,500,4.32,500,"['Fashion', 'Pet lovers', 'Reading', 'Parenting', 'Photography', 'DIY and crafts', 'Music', 'Technology', 'Food and drink', 'Sports', 'Dancing', 'Travel', 'Health and fitness', 'Art and culture', 'Volunteering', 'Movies and TV', 'Outdoor activities']"
872,"Tamarai, Cairo","['indoor', 'outdoor']",116,500,4.91,500,"['Music', 'Volunteering', 'Parenting', 'Science and nature', 'Sports', 'Art and culture', 'Health and fitness', 'Travel', 'Food and drink', 'Dancing', 'History and politics', 'Technology', 'Photography', 'Outdoor activities', 'Pet lovers', 'Cars', 'DIY and crafts', 'Reading', 'Gardening', 'Movies and TV', 'Fashion']"
176,Al Zohour Club,['indoor'],9343,3000,2.05,100,"['Volunteering', 'Outdoor activities', 'Science and nature', 'Parenting', 'Fashion', 'Gardening', 'Health and fitness', 'Sports', 'Pet lovers', 'Reading', 'Cars', 'Movies and TV', 'Travel', 'Music', 'Photography', 'Art and culture', 'Technology', 'History and politics']"
476,Flee Egypt - Cairo,['outdoor'],5773,2000,4.49,500,"['Gardening', 'Dancing', 'Parenting', 'Cars', 'DIY and crafts', 'Science and nature', 'Travel', 'Food and drink', 'Health and fitness', 'Volunteering', 'Fashion', 'Art and culture', 'Sports', 'Outdoor activities', 'Music']"
105,Shooting Club - Cairo,"['indoor', 'outdoor']",969,5000,2.21,100,"['Art and culture', 'Dancing', 'Cars', 'History and politics', 'Pet lovers', 'Volunteering']"
786,Le Méridien Pyramids Hotel & Spa - Cairo,['outdoor'],7216,1000,2.63,1000,"['Outdoor activities', 'Pet lovers', 'Gardening', 'Volunteering', 'Movies and TV', 'Science and nature', 'Music', 'Food and drink', 'Sports', 'Art and culture', 'Cars', 'Reading', 'History and politics', 'DIY and crafts', 'Photography', 'Health and fitness', 'Travel']"
487,Sharm Cliff Park,"['indoor', 'outdoor']",6306,200,1.44,250,"['Science and nature', 'Music', 'Dancing', 'Travel', 'Pet lovers', 'Cars', 'Outdoor activities', 'Volunteering', 'Sports', 'Technology', 'Reading', 'Food and drink', 'History and politics', 'Parenting', 'Movies and TV', 'Gardening', 'Photography', 'Health and fitness', 'DIY and crafts', 'Fashion']"
883,Panic Station Egypt - Cairo,"['indoor', 'outdoor']",3565,10000,1.79,1000,"['DIY and crafts', 'Movies and TV', 'Music', 'Art and culture', 'Parenting', 'Health and fitness', 'Technology']"
85,"Bus Stop, Cairo","['outdoor', 'indoor']",3165,1000,3.8,250,"['Technology', 'Music', 'Movies and TV', 'Health and fitness', 'History and politics', 'Photography', 'Pet lovers']"
56,Four Seasons Hotel Cairo at Nile Plaza - Cairo,['outdoor'],9823,100,3.95,500,"['Dancing', 'Art and culture', 'History and politics', 'Sports', 'Gardening', 'Food and drink', 'Parenting']"
923,Future Park,['outdoor'],7701,2000,4.08,500,"['Travel', 'Reading', 'Sports', 'History and politics', 'Food and drink', 'Photography', 'Science and nature', 'Pet lovers', 'Fashion', 'Movies and TV']"
143,El Sawy Culturewheel - Cairo,['outdoor'],1223,500,1.18,100,"['Travel', 'Fashion', 'DIY and crafts', 'Art and culture', 'Gardening', 'Sports']"
434,Karnak Temple,['outdoor'],6381,2000,1.57,250,"['Pet lovers', 'Volunteering', 'Cars', 'Art and culture', 'Food and drink', 'Travel', 'Dancing', 'History and politics', 'Fashion', 'Health and fitness']"
908,"The GrEEK Campus - New Cairo, Cairo","['indoor', 'outdoor']",7716,200,2.37,1000,"['Gardening', 'Health and fitness', 'Movies and TV', 'Reading', 'Pet lovers', 'Science and nature', 'Technology', 'Sports', 'Dancing', 'Parenting']"
126,Alf Leila Wa Leila,"['outdoor', 'indoor']",7456,3000,2.56,250,"['Technology', 'Movies and TV', 'Pet lovers', 'Cars', 'Photography', 'DIY and crafts', 'Outdoor activities', 'Music', 'Food and drink', 'Fashion', 'Parenting', 'Sports', 'Gardening', 'Health and fitness', 'Dancing', 'Reading']"
423,Sharm Plaza,['outdoor'],6969,100,1.43,100,"['Fashion', 'Dancing', 'Gardening', 'Food and drink', 'DIY and crafts', 'Outdoor activities', 'Science and nature', 'Health and fitness', 'History and politics', 'Volunteering', 'Photography', 'Travel', 'Pet lovers', 'Technology', 'Cars']"
603,Hysteria Egypt - Cairo,['outdoor'],5566,2000,4.51,100,"['Parenting', 'History and politics', 'Technology', 'Music', 'Sports', 'Gardening', 'Science and nature', 'Travel', 'Art and culture', 'Food and drink', 'Photography', 'Cars', 'Outdoor activities', 'Pet lovers', 'Health and fitness', 'Fashion', 'Movies and TV', 'Volunteering', 'DIY and crafts', 'Reading']"
595,Nile City Towers,['indoor'],1250,3000,1.78,100,"['Fashion', 'Cars', 'Travel', 'Movies and TV', 'Gardening', 'Dancing', 'Photography', 'Reading', 'Health and fitness', 'Art and culture', 'Food and drink', 'Science and nature', 'Music', 'Parenting']"
592,Enchanted Escape Egypt - Cairo,"['indoor', 'outdoor']",1697,100,3.14,250,"['Reading', 'Photography', 'Science and nature', 'Movies and TV', 'Parenting', 'Music', 'Travel', 'Cars']"
798,Makadi Aqua Park,['indoor'],5690,5000,4.78,100,"['Parenting', 'DIY and crafts', 'Outdoor activities', 'Dancing', 'Fashion', 'Travel', 'Gardening', 'Cars', 'History and politics']"
575,St. Paul's Monastery,['outdoor'],4775,5000,4.62,250,"['Reading', 'Sports', 'Dancing', 'Cars', 'Pet lovers', 'Art and culture', 'Movies and TV', 'Technology', 'Food and drink', 'Photography', 'Parenting', 'Gardening', 'Travel', 'History and politics', 'DIY and crafts']"
337,"Sky Bar, Hurghada",['indoor'],1876,4000,3.54,250,"['Science and nature', 'Volunteering', 'Travel', 'Music', 'Parenting', 'Art and culture', 'Movies and TV', 'Health and fitness']"
241,Al Khazan Park,"['outdoor', 'indoor']",5764,5000,4.72,500,"['Health and fitness', 'Food and drink', 'Dancing', 'Cars', 'Outdoor activities', 'Gardening', 'Reading', 'Sports', 'Pet lovers', 'Photography', 'Volunteering', 'Travel', 'Parenting', 'Fashion', 'Technology', 'Art and culture', 'Science and nature', 'Music']"
655,"Indigo Beach Club, Hurghada",['indoor'],1625,100,3.89,100,"['Gardening', 'Volunteering', 'Art and culture', 'Parenting', 'Music']"
387,Cleopatra's Bath,['indoor'],2258,100,1.93,1000,"['Sports', 'Outdoor activities', 'Dancing', 'Cars', 'Gardening', 'Fashion', 'Pet lovers', 'Technology']"
718,The Secret Chambers Egypt - Cairo,['indoor'],8595,500,2.71,1000,"['Science and nature', 'Volunteering', 'Health and fitness', 'Movies and TV', 'Gardening', 'Outdoor activities']"
675,Rihana Resort,"['indoor', 'outdoor']",8790,3000,4.47,1000,"['Music', 'Dancing', 'Reading', 'DIY and crafts', 'Health and fitness', 'Sports', 'Cars', 'Fashion', 'Science and nature', 'Travel', 'Photography', 'Volunteering', 'Outdoor activities', 'Movies and TV', 'Pet lovers', 'History and politics', 'Technology', 'Food and drink', 'Parenting', 'Gardening']"
38,"La Plage, Alexandria",['indoor'],9011,1000,1.81,500,"['Food and drink', 'Dancing', 'Sports', 'Music', 'History and politics', 'Science and nature', 'DIY and crafts', 'Gardening']"
660,"Roof Bar, Cairo","['indoor', 'outdoor']",4603,1000,4.42,500,"['History and politics', 'Science and nature', 'Technology', 'Gardening', 'Pet lovers', 'Fashion', 'Food and drink', 'Volunteering', 'Dancing', 'Photography', 'Outdoor activities', 'Movies and TV', 'Art and culture']"
469,Citystars - Cairo,"['indoor', 'outdoor']",1245,5000,3.17,100,"['Gardening', 'Food and drink', 'Health and fitness', 'Photography', 'Outdoor activities', 'History and politics', 'Sports', 'Reading', 'Science and nature', 'Pet lovers', 'Music', 'Fashion', 'Travel', 'Cars', 'Technology', 'DIY and crafts', 'Art and culture', 'Movies and TV', 'Dancing']"
43,"L'Oasis, Cairo",['indoor'],1231,2000,1.02,1000,"['Travel', 'Fashion']"
631,Sharm El-Naga Beach,"['indoor', 'outdoor']",4912,2000,3.07,500,"['Outdoor activities', 'Health and fitness', 'DIY and crafts', 'Sports', 'Music', 'Parenting', 'Cars', 'Travel', 'Art and culture', 'Gardening', 'Pet lovers', 'Technology', 'Photography', 'History and politics', 'Reading', 'Movies and TV', 'Volunteering', 'Dancing', 'Fashion']"
328,El Genaina Theatre - Cairo,"['indoor', 'outdoor']",2254,2000,3.35,500,"['Outdoor activities', 'Health and fitness', 'Reading', 'Science and nature', 'Fashion', 'Music']"
759,Nile City Towers,"['outdoor', 'indoor']",6662,200,2.3,500,"['Outdoor activities', 'Dancing', 'Volunteering', 'Pet lovers', 'Fashion', 'Technology', 'Gardening', 'Health and fitness']"
309,Wadi Adventure,"['indoor', 'outdoor']",4549,200,3.89,100,"['Gardening', 'Science and nature', 'Reading', 'Movies and TV', 'Technology', 'Pet lovers', 'Dancing', 'Travel', 'Food and drink', 'Music', 'Health and fitness', 'History and politics', 'Parenting', 'Art and culture']"
610,The Italian Cultural Institute - Cairo,"['outdoor', 'indoor']",3019,100,3.56,250,"['Travel', 'Fashion', 'Dancing']"
873,Titanic Beach Spa & Aqua Park,['indoor'],3201,100,4.65,500,"['Travel', 'History and politics', 'Sports', 'Science and nature', 'Gardening', 'Health and fitness', 'Technology', 'DIY and crafts', 'Movies and TV', 'Parenting', 'Art and culture', 'Photography']"
635,El Tanboura Hall - Cairo,['indoor'],9093,1000,3.63,250,"['Photography', 'Sports', 'Movies and TV', 'DIY and crafts', 'Reading', 'Food and drink', 'Art and culture', 'Travel', 'Gardening', 'Cars', 'Fashion', 'Volunteering', 'Pet lovers', 'Health and fitness', 'Parenting', 'Dancing', 'Technology', 'Music', 'History and politics', 'Outdoor activities']"
298,Crazy Water Park,"['indoor', 'outdoor']",3725,100,2.08,500,"['Sports', 'Fashion', 'History and politics', 'Reading', 'Art and culture', 'Music', 'Cars', 'DIY and crafts', 'Science and nature', 'Food and drink', 'Movies and TV', 'Parenting', 'Gardening', 'Health and fitness', 'Travel', 'Photography', 'Volunteering', 'Outdoor activities', 'Pet lovers', 'Dancing']"
962,The Cairo Opera House - Cairo,['outdoor'],6533,3000,1.51,100,"['Photography', 'Food and drink', 'Movies and TV', 'History and politics', 'Sports', 'Fashion']"
694,"Roof Bar, Cairo",['outdoor'],7891,1000,1.4,250,"['History and politics', 'Movies and TV', 'Health and fitness', 'Fashion', 'Dancing', 'Food and drink', 'Art and culture', 'Pet lovers', 'Outdoor activities', 'Reading', 'Travel', 'Sports', 'Technology', 'Volunteering', 'Gardening']"
848,Mini Egypt Park,"['indoor', 'outdoor']",4506,100,3.19,250,"['Food and drink', 'History and politics', 'Music', 'Volunteering', 'Fashion', 'Dancing', 'Art and culture', 'Gardening', 'Health and fitness', 'Photography', 'Technology', 'Sports', 'Movies and TV']"
646,"El Horreya, Alexandria","['indoor', 'outdoor']",9428,1000,4.9,500,"['Photography', 'Health and fitness', 'Dancing', 'Parenting', 'Music', 'Food and drink']"
382,"The Lodge, Cairo","['outdoor', 'indoor']",6159,2000,4.52,1000,"['Cars', 'Gardening', 'Pet lovers', 'Parenting', 'DIY and crafts', 'Science and nature', 'Art and culture', 'History and politics', 'Movies and TV', 'Technology', 'Travel']"
961,"Pegasus Lounge Bar, Alexandria","['indoor', 'outdoor']",9796,1000,3.95,100,"['Cars', 'Science and nature', 'Reading']"
489,Al-Quds Park,['outdoor'],3567,100,3.56,250,"['Movies and TV', 'Photography', 'Art and culture', 'Gardening', 'Science and nature', 'Reading', 'DIY and crafts', 'Cars', 'Travel', 'Outdoor activities', 'Volunteering', 'Parenting', 'Technology', 'Dancing']"
338,Escape Hour Egypt - Cairo,['outdoor'],2935,1000,3.37,500,"['Pet lovers', 'Outdoor activities', 'Science and nature', 'Technology', 'Health and fitness', 'Travel', 'Music', 'Photography', 'Volunteering', 'Gardening', 'Parenting', 'Cars', 'DIY and crafts', 'Art and culture', 'Reading', 'Fashion', 'History and politics', 'Movies and TV', 'Food and drink']"
370,Heliopolis Sporting Club - Cairo,"['indoor', 'outdoor']",6647,5000,4.92,100,"['Movies and TV', 'Dancing', 'Cars', 'Photography', 'Technology', 'Volunteering', 'Reading', 'Sports', 'Health and fitness', 'Science and nature', 'Travel', 'Art and culture', 'Outdoor activities', 'Parenting', 'Fashion', 'DIY and crafts', 'Food and drink', 'Gardening']"
692,"Aqua Park, Sharm El Sheikh",['indoor'],5062,2000,1.11,100,"['Dancing', 'Technology', 'Outdoor activities', 'Photography', 'Music', 'Pet lovers', 'Food and drink']"
902,Key Quest Egypt - Cairo,['indoor'],4380,5000,2.09,1000,"['Cars', 'Movies and TV']"
209,Roomz Egypt - Cairo,['outdoor'],9962,10000,4.1,1000,"['Music', 'Art and culture', 'Parenting', 'Sports', 'Pet lovers', 'Cars']"
930,"Tamarai, Cairo","['indoor', 'outdoor']",9130,5000,1.39,100,"['Outdoor activities', 'Music', 'Movies and TV', 'Art and culture', 'DIY and crafts', 'Cars', 'Travel', 'Gardening', 'Pet lovers', 'Volunteering', 'Food and drink', 'Fashion', 'Technology', 'Sports', 'Science and nature', 'Photography', 'Health and fitness', 'History and politics', 'Parenting', 'Reading', 'Dancing']"
379,Escape House Egypt - Cairo,['outdoor'],8377,3000,2.9,250,"['Movies and TV', 'Science and nature', 'Music', 'Gardening', 'History and politics', 'Art and culture', 'Technology', 'Reading', 'Fashion', 'Volunteering', 'Travel', 'Food and drink', 'Photography', 'DIY and crafts', 'Parenting']"
